time,X_value,Y_value,Z_value
6.2374,0.01503,-0.01579,-0.00356
6.2472,0.00708,-0.02742,-0.00060
6.2572,0.00195,-0.02301,-0.00049
6.2671,-0.00023,-0.00166,-0.00311
6.2770,-0.00418,0.00824,-0.00446
6.2875,-0.00499,0.00731,-0.00320
6.3015,-0.01155,0.00888,-0.00328
6.3064,-0.02762,0.00928,-0.00816
6.3228,-0.03287,-0.00174,-0.00433
6.3263,-0.01685,-0.02414,-0.00670
6.3359,0.00732,-0.03650,-0.01186
6.3454,0.02509,-0.02469,-0.01405
6.3556,0.03108,-0.00702,-0.00670
6.3665,0.02184,0.00526,-0.00394
6.3756,0.00609,0.01590,-0.00343
6.3859,-0.00082,0.01161,-0.00188
6.3946,0.00276,-0.00430,0.00021
6.4047,0.00735,-0.02164,-0.00005
6.4154,0.00699,-0.03146,-0.00072
6.4282,0.00128,-0.02879,-0.00392
6.4357,-0.00209,-0.01178,-0.00433
6.4561,-0.00259,0.00314,-0.00525
6.4563,-0.00174,0.00473,-0.00615
6.4652,-0.00235,0.00597,-0.00493
6.4740,-0.00488,0.01088,-0.00278
6.4837,-0.01222,0.00398,0.00003
6.4930,-0.01671,-0.01060,-0.00198
6.5041,-0.01854,-0.02135,-0.00969
6.5145,-0.01253,-0.02620,-0.00746
6.5249,-0.00754,-0.02107,-0.00650
6.5350,-0.00632,-0.00645,-0.00677
6.5442,-0.00781,0.00436,-0.00198
6.5579,-0.01366,0.01404,0.00148
6.5639,-0.01520,0.01012,0.00314
6.5996,-0.01291,-0.00305,0.00409
6.5998,-0.00674,-0.01042,-0.00005
6.6000,-0.00858,-0.01431,-0.00517
6.6076,-0.01350,-0.01056,-0.00615
6.6174,-0.00980,-0.00481,-0.00572
6.6282,-0.00711,-0.00439,-0.00136
6.6384,-0.00339,-0.00218,-0.00093
6.6481,-0.00920,-0.01051,0.00282
6.6561,-0.01411,-0.01299,0.00346
6.6672,-0.01549,-0.00661,0.00266
6.6759,-0.01543,0.00803,-0.00235
6.6861,-0.00941,0.00969,0.00468
6.6967,-0.00851,0.00894,0.00179
6.7056,-0.00705,0.00365,0.00600
6.7154,-0.00815,-0.00389,0.00534
6.7256,-0.01971,-0.00301,0.00433
6.7359,-0.03548,-0.00343,0.00369
6.7466,-0.03787,-0.00360,-0.00232
6.7557,-0.02782,-0.00229,-0.00189
6.7667,-0.01210,-0.00046,0.00038
6.7767,-0.00183,0.00276,-0.00026
6.7875,-0.00528,-0.00174,0.00179
6.7976,-0.02277,0.00960,0.00298
6.8108,-0.03304,0.00948,0.00243
6.8147,-0.03876,0.00218,-0.00186
6.8353,-0.03391,-0.01068,-0.00009
6.8356,-0.02530,-0.01509,0.00301
6.8451,-0.01672,-0.01999,0.00119
6.8592,-0.02101,-0.01572,-0.00189
6.8693,-0.02281,-0.00581,-0.00127
6.8793,-0.01784,0.00078,0.00185
6.8894,-0.01498,-0.00055,0.00122
6.8992,-0.01920,-0.00392,0.00371
6.9097,-0.02356,0.00577,0.00613
6.9196,-0.02338,0.00342,0.01024
6.9290,-0.01683,-0.00504,0.00858
6.9404,-0.01651,-0.00514,0.00214
6.9508,-0.01543,-0.00238,0.00552
6.9584,-0.01566,0.00362,0.00328
6.9673,-0.01253,0.01080,0.00108
6.9775,-0.01170,0.01024,0.00056
6.9879,-0.01714,0.00473,0.00250
6.9986,-0.01854,-0.00168,0.00151
7.0093,-0.02098,-0.00241,0.00238
7.0186,-0.01813,-0.00179,0.00406
7.0282,-0.00703,-0.00093,-0.00220
7.0380,0.00291,-0.00090,-0.00067
7.0484,0.00911,-0.00290,-0.00294
7.0577,0.00764,0.00397,-0.00146
7.0679,-0.00270,0.00575,-0.00388
7.0917,-0.00970,0.00458,-0.00212
7.0919,-0.00162,0.00179,0.00075
7.0968,0.00769,-0.00261,-0.00127
7.1056,0.01363,-0.00783,-0.00229
7.1157,0.00565,0.00183,-0.00046
7.1268,-0.00786,0.01241,0.00114
7.1367,-0.01488,0.01370,0.00206
7.1470,-0.01389,0.00908,0.00360
7.1564,-0.00955,0.00235,0.00462
7.1679,-0.00229,0.00209,0.00604
7.1770,-0.00327,-0.00046,0.00200
7.1867,-0.00676,0.00015,0.00066
7.1975,-0.00937,0.00916,-0.00134
7.2069,-0.01038,0.01421,-0.00421
7.2267,-0.00429,0.01477,-0.00700
7.2273,0.00519,0.00702,-0.00615
7.2351,0.01109,-0.01018,-0.00616
7.2449,0.01201,-0.01573,-0.00401
7.2543,0.00517,-0.00835,-0.00008
7.2652,-0.00681,-0.00380,0.00125
7.2754,-0.00989,-0.00220,0.00545
7.2848,-0.00558,0.00659,0.00307
7.2954,-0.00117,0.00824,0.00238
7.3056,-0.00256,0.01044,0.00380
7.3157,-0.00499,0.00980,0.00142
7.3498,-0.00446,0.00674,0.00020
7.3501,0.00031,0.00496,0.00133
7.3504,0.00273,0.00314,0.00301
7.3538,-0.00005,0.00281,0.00078
7.3632,-0.00305,0.00259,0.00116
7.3729,-0.00858,-0.00047,0.00076
7.3829,-0.01393,0.00533,-0.00394
7.3938,-0.01402,0.01163,-0.00304
7.4053,-0.01410,0.01994,0.00027
7.4136,-0.00960,0.01775,0.00183
7.4235,0.00052,0.01212,0.00116
7.4338,0.00269,0.00826,-0.00050
7.4440,-0.00146,0.00105,-0.00237
7.4542,-0.00139,-0.00507,-0.00290
7.4740,-0.00009,0.00192,-0.00406
7.4743,-0.00119,0.00505,-0.00529
7.4837,-0.00082,0.00552,-0.00601
7.4915,-0.00177,0.00031,-0.00636
7.5018,-0.00836,0.00166,-0.00726
7.5121,-0.01529,0.01476,-0.00861
7.5215,-0.01793,0.01778,-0.00449
7.5312,-0.01579,0.01221,-0.00163
7.5464,-0.00536,0.00917,0.00070
7.5572,-0.00377,0.00754,-0.00150
7.5671,-0.00374,0.00911,-0.00085
7.5800,-0.01163,0.01045,-0.00302
7.5863,-0.01784,0.01360,-0.00374
7.5991,-0.01563,0.00940,-0.00198
7.6060,-0.00220,0.00566,-0.00069
7.6159,0.00647,0.00261,0.00179
7.6269,0.01018,0.00443,0.00482
7.6408,0.00401,0.00804,0.00604
7.6520,-0.00459,0.00565,0.00723
7.6612,-0.01239,0.00255,0.00476
7.6712,-0.00731,0.00073,-0.00005
7.6810,0.00372,-0.00172,-0.00436
7.6915,0.00690,0.00023,-0.00807
7.7003,0.00272,0.00287,-0.01160
7.7113,0.00305,0.01137,-0.00688
7.7212,-0.00307,0.01385,-0.00514
7.7379,-0.00464,0.01335,0.00194
7.7395,-0.00536,0.01509,0.00415
7.7496,-0.00090,0.00546,0.00325
7.7593,0.00821,0.00160,0.00067
7.7684,0.01251,0.00035,-0.00015
7.7785,0.00716,0.00632,0.00284
7.7887,0.00259,0.01103,0.00691
7.7993,-0.00067,0.01102,0.00681
7.8088,0.00609,0.00450,0.00491
7.8194,0.01442,0.00000,0.00439
7.8282,0.01535,0.00168,0.00360
7.8395,0.00536,0.00580,0.00133
7.8600,0.00090,0.00826,-0.00154
7.8608,0.00194,0.00800,-0.00014
7.8679,-0.00009,-0.00261,0.00075
7.8773,0.00429,-0.00577,0.00224
7.8876,0.00526,-0.00290,0.00279
7.8976,0.00343,-0.00227,0.00563
7.9076,-0.00266,0.00351,0.00648
7.9179,-0.00076,0.00786,0.00500
7.9286,0.00278,0.00433,0.00226
7.9376,0.01428,0.00185,0.00191
7.9484,0.01883,0.00604,0.00217
7.9572,0.01346,0.01436,0.00285
7.9685,-0.00163,0.01587,0.00467
7.9948,-0.00490,0.01285,0.00645
7.9951,-0.00089,0.00337,0.00835
7.9971,0.00020,-0.00375,0.00748
8.0076,-0.00409,-0.00903,0.00577
8.0154,-0.00909,-0.00719,0.00272
8.0258,-0.00571,-0.00380,-0.00096
8.0357,-0.00169,0.00076,0.00029
8.0464,-0.00302,0.00327,-0.00253
8.0567,-0.00926,0.00859,-0.00377
8.0666,-0.01462,0.01027,-0.00221
8.0762,-0.01131,0.00766,-0.00301
8.0900,-0.00577,0.00702,-0.00325
8.1066,0.00230,0.00175,0.00067
8.1070,0.00554,-0.01006,0.00325
8.1165,0.00688,-0.00673,-0.00357
8.1263,0.00671,0.00720,-0.00089
8.1339,0.00003,0.01891,0.00218
8.1456,-0.00348,0.01524,0.00218
8.1538,-0.00511,0.00806,-0.00108
8.1638,-0.00842,-0.00404,0.00102
8.1745,-0.01701,-0.01205,-0.00029
8.1844,-0.02280,0.00011,-0.00221
8.1948,-0.02458,0.00941,-0.00415
8.2052,-0.02603,0.01146,-0.00586
8.2180,-0.01347,0.00394,-0.00569
8.2422,-0.00427,0.00352,-0.00816
8.2426,0.00101,0.00523,-0.00540
8.2454,-0.00119,0.01584,0.00334
8.2534,-0.01184,0.02116,0.00482
8.2626,-0.02386,0.02240,0.00336
8.2721,-0.03032,0.02103,0.00029
8.2821,-0.03056,0.01685,-0.00697
8.2935,-0.03946,0.01941,-0.01729
8.3037,-0.03574,0.03169,-0.01523
8.3139,-0.04819,0.01991,-0.02304
8.3245,-0.04759,0.03612,-0.01057
8.3327,-0.04022,0.01851,-0.00928
8.3465,-0.02672,-0.01143,-0.01160
8.3515,0.00449,-0.01385,-0.01222
8.3670,0.03732,-0.02994,-0.01817
8.3753,0.05031,-0.03830,-0.02788
8.3827,0.04214,-0.06293,-0.00191
8.3909,0.01779,-0.07368,0.02353
8.4009,-0.00383,-0.08838,0.01952
8.4169,-0.01976,-0.08957,-0.00995
8.4277,-0.01045,-0.05133,-0.04417
8.4370,0.00117,-0.00293,-0.06505
8.4478,0.01149,0.03227,-0.09216
8.4580,0.00661,0.10091,-0.10918
8.4668,-0.01216,0.13263,-0.11978
8.4770,-0.01707,0.12349,-0.11877
8.4872,-0.00481,0.08963,-0.11449
8.5084,0.01663,0.04718,-0.10646
8.5086,0.03664,0.02786,-0.10938
8.5206,0.02972,0.04230,-0.13643
8.5296,-0.00276,0.04341,-0.16338
8.5392,-0.03545,0.03995,-0.19043
8.5501,-0.05435,0.04497,-0.20795
8.5601,-0.06200,0.04518,-0.22174
8.5702,-0.06082,0.01790,-0.23056
8.5803,-0.05009,-0.01314,-0.24863
8.5903,-0.03511,-0.02864,-0.26613
8.6037,-0.03867,-0.03802,-0.28369
8.6261,-0.05417,-0.02255,-0.30428
8.6264,-0.08022,0.01193,-0.31955
8.6321,-0.11462,0.04695,-0.33667
8.6400,-0.12657,0.04539,-0.34264
8.6499,-0.11597,0.02295,-0.34207
8.6592,-0.09090,-0.02090,-0.35396
8.6682,-0.06258,-0.07848,-0.37404
8.6780,-0.04132,-0.12152,-0.38776
8.6895,-0.03999,-0.14517,-0.38809
8.6991,-0.04997,-0.15201,-0.38010
8.7089,-0.06842,-0.15640,-0.38055
8.7188,-0.08290,-0.15927,-0.39584
8.7343,-0.08400,-0.16679,-0.41658
8.7383,-0.06874,-0.17853,-0.42444
8.7622,-0.03435,-0.18224,-0.41875
8.7625,0.00473,-0.17911,-0.42087
8.7670,0.02345,-0.19463,-0.44057
8.7776,0.01930,-0.20596,-0.45923
8.7872,-0.01370,-0.20117,-0.47246
8.7969,-0.05153,-0.19562,-0.48203
8.8071,-0.05878,-0.20486,-0.48662
8.8173,-0.02989,-0.23029,-0.48537
8.8273,0.01822,-0.27541,-0.49033
8.8384,0.06241,-0.32402,-0.49924
8.8470,0.07170,-0.35370,-0.50293
8.8618,0.04070,-0.34059,-0.50470
8.8667,-0.00229,-0.29750,-0.49828
8.8953,-0.03386,-0.27876,-0.49615
8.8957,-0.03366,-0.29095,-0.50235
8.9008,-0.01161,-0.31404,-0.51393
8.9058,-0.01082,-0.32771,-0.52834
8.9156,-0.03531,-0.32423,-0.53067
8.9256,-0.08415,-0.28262,-0.51974
8.9356,-0.13863,-0.21996,-0.50929
8.9462,-0.16197,-0.15160,-0.49446
8.9559,-0.15504,-0.09978,-0.46770
8.9667,-0.12169,-0.07533,-0.42870
8.9761,-0.08649,-0.09941,-0.39043
8.9889,-0.05719,-0.16553,-0.35422
9.0120,-0.02002,-0.22963,-0.32498
9.0123,0.02229,-0.29927,-0.30382
9.0156,0.08292,-0.34723,-0.30086
9.0261,0.13367,-0.37866,-0.30725
9.0339,0.17441,-0.39252,-0.31099
9.0443,0.19547,-0.38622,-0.30038
9.0541,0.19435,-0.37878,-0.29095
9.0643,0.19087,-0.35313,-0.28366
9.0748,0.17436,-0.30637,-0.28967
9.0853,0.13390,-0.29121,-0.28868
9.0952,0.09848,-0.30690,-0.27965
9.1047,0.09828,-0.33891,-0.27664
9.1191,0.11720,-0.33202,-0.27805
9.1248,0.13301,-0.29050,-0.27325
9.1449,0.14349,-0.27347,-0.26895
9.1469,0.15634,-0.29140,-0.25523
9.1529,0.16560,-0.30061,-0.25111
9.1627,0.18512,-0.32684,-0.25517
9.1718,0.20721,-0.33936,-0.26811
9.1819,0.22270,-0.36749,-0.26944
9.1980,0.23680,-0.40677,-0.24799
9.2082,0.23497,-0.43625,-0.22476
9.2178,0.24248,-0.46237,-0.21501
9.2275,0.24944,-0.44847,-0.21667
9.2377,0.23553,-0.39398,-0.24028
9.2498,0.20503,-0.33791,-0.25735
9.2573,0.14861,-0.29834,-0.25732
9.2742,0.10760,-0.28096,-0.25833
9.2781,0.09427,-0.29012,-0.25107
9.2869,0.09048,-0.30746,-0.23866
9.2958,0.09064,-0.31642,-0.22507
9.3055,0.08269,-0.29393,-0.20638
9.3156,0.05453,-0.25987,-0.18762
9.3263,0.02666,-0.23201,-0.17513
9.3364,-0.00476,-0.21251,-0.17087
9.3466,-0.03281,-0.20753,-0.16951
9.3563,-0.04198,-0.22354,-0.15977
9.3669,-0.02402,-0.24161,-0.14209
9.3984,0.01730,-0.22816,-0.12735
9.3987,0.06503,-0.24269,-0.10938
9.3989,0.07907,-0.22789,-0.10364
9.4055,0.05177,-0.17384,-0.11145
9.4145,0.00900,-0.11432,-0.11884
9.4258,-0.03741,-0.06445,-0.13196
9.4362,-0.06427,-0.00339,-0.14407
9.4458,-0.06860,0.06549,-0.14734
9.4554,-0.08125,0.18524,-0.13504
9.4660,-0.10168,0.30916,-0.12271
9.4750,-0.11156,0.31728,-0.09738
9.4898,-0.15056,0.02112,-0.15411
9.5007,-0.09366,-0.17526,-0.19887
9.5281,0.00760,-0.21315,-0.21127
9.5285,0.10838,-0.15289,-0.17354
9.5310,0.16771,-0.04488,-0.10385
9.5396,0.15256,0.12192,-0.04199
9.5487,0.10580,0.25687,-0.00940
9.5577,0.07597,0.30336,-0.00140
9.5682,0.05177,0.23869,-0.02666
9.5783,0.07277,0.08231,-0.06326
9.5879,0.13089,-0.06853,-0.09729
9.5982,0.18791,-0.10143,-0.07881
9.6078,0.21498,-0.03967,-0.01874
9.6179,0.21809,0.08057,0.04483
9.6281,0.24159,0.14735,0.09569
9.6382,0.29500,0.12680,0.13866
9.6545,0.35431,0.02621,0.15446
9.6569,0.39073,-0.10425,0.14496
9.6663,0.35696,-0.17586,0.11987
9.6764,0.29736,-0.16393,0.12050
9.6866,0.24480,-0.07208,0.16643
9.6967,0.23206,0.08539,0.22943
9.7072,0.26276,0.16907,0.30016
9.7174,0.32846,0.15923,0.36176
9.7275,0.41779,0.07166,0.40215
9.7372,0.45366,-0.05081,0.39204
9.7528,0.42052,-0.16998,0.35809
9.7571,0.34160,-0.17587,0.30745
9.7764,0.24371,-0.07144,0.27057
9.7765,0.16261,0.06726,0.27502
9.7854,0.10390,0.20038,0.28426
9.7952,0.10240,0.24184,0.30844
9.8049,0.16772,0.18741,0.33040
9.8156,0.26563,0.08711,0.31758
9.8259,0.35040,-0.06067,0.30568
9.8359,0.37169,-0.19951,0.25937
9.8454,0.35432,-0.26543,0.18361
9.8557,0.31470,-0.14133,0.16060
9.8665,0.22537,0.05965,0.18579
9.8813,0.13962,0.21127,0.22774
9.8852,0.12260,0.23796,0.25768
9.9142,0.18596,0.18225,0.27654
9.9146,0.28470,0.07495,0.28845
9.9148,0.35970,-0.04420,0.29181
9.9251,0.38225,-0.10648,0.29962
9.9363,0.34473,-0.09135,0.30482
9.9443,0.28587,-0.05260,0.29642
9.9528,0.23242,0.10655,0.27861
9.9628,0.16594,0.24939,0.28461
9.9786,0.09410,0.32382,0.29564
9.9885,0.03209,0.39441,0.30307
9.9995,-0.01147,0.39124,0.31093
10.0084,-0.01971,0.29665,0.30862
10.0256,-0.01039,0.16794,0.28186
10.0293,0.03281,0.05565,0.25189
10.0395,0.11485,0.00938,0.23227
10.0485,0.18446,0.04570,0.24699
10.0572,0.19077,0.13162,0.28445
10.0677,0.13957,0.24113,0.31088
10.0781,0.06714,0.33539,0.32393
10.0879,-0.00658,0.38371,0.32837
10.0983,-0.05313,0.37805,0.33887
10.1075,-0.04871,0.33974,0.34750
10.1174,-0.00583,0.29446,0.34303
10.1421,0.05910,0.26515,0.34581
10.1423,0.09337,0.29318,0.36819
10.1460,0.08554,0.35316,0.40015
10.1558,0.06590,0.40205,0.42819
10.1708,0.02155,0.46803,0.43259
10.1757,-0.02707,0.51813,0.42845
10.1855,-0.07947,0.47574,0.42474
10.1960,-0.10738,0.38899,0.40132
10.2061,-0.07661,0.30579,0.37752
10.2159,0.00247,0.24174,0.38469
10.2261,0.06970,0.22331,0.39879
10.2365,0.09036,0.24387,0.41989
10.2457,0.06335,0.34328,0.42986
10.2618,0.01677,0.47499,0.43712
10.2677,-0.03479,0.59175,0.45750
10.2769,-0.08052,0.63928,0.47716
10.2980,-0.07056,0.61002,0.46407
10.2984,-0.00482,0.53679,0.44031
10.3053,0.07237,0.43066,0.42503
10.3162,0.14935,0.36426,0.43811
10.3259,0.20470,0.36629,0.49512
10.3353,0.21046,0.42668,0.56467
10.3453,0.18758,0.48276,0.62553
10.3552,0.16087,0.49100,0.65872
10.3652,0.13193,0.49529,0.65599
10.3745,0.11049,0.48206,0.66568
10.3884,0.09334,0.44203,0.69086
10.4146,0.09605,0.45781,0.71048
10.4150,0.12270,0.48538,0.73842
10.4156,0.16324,0.50803,0.77672
10.4248,0.20531,0.48740,0.82582
10.4331,0.25760,0.40198,0.86168
10.4426,0.29280,0.33208,0.87103
10.4583,0.23311,0.32834,0.86041
10.4690,0.16394,0.34641,0.85844
10.4781,0.13928,0.40054,0.86525
10.4885,0.14639,0.43245,0.89203
10.4983,0.16299,0.42561,0.91702
10.5079,0.18518,0.39830,0.92668
10.5190,0.19617,0.38406,0.93042
10.5414,0.17419,0.39008,0.93451
10.5416,0.13820,0.41238,0.97121
10.5472,0.09587,0.40224,1.00536
10.5577,0.06476,0.36916,1.00891
10.5669,0.07057,0.34459,1.00299
10.5774,0.08604,0.28441,1.00870
10.5866,0.12515,0.21196,0.99007
10.5980,0.17038,0.15427,0.96411
10.6071,0.19450,0.10899,0.93207
10.6164,0.17268,0.13467,0.91516
10.6263,0.10020,0.23036,0.90961
10.6368,0.00577,0.32285,0.91638
10.6466,-0.06453,0.36176,0.94301
10.6566,-0.07741,0.28932,0.98927
10.6766,-0.02959,0.11357,1.01158
10.6767,0.05962,-0.08604,0.96564
10.6853,0.12886,-0.18446,0.82887
10.6945,0.14761,-0.14548,0.68657
10.7043,0.08234,-0.00728,0.60773
10.7142,-0.05574,0.15089,0.57703
10.7245,-0.17404,0.22612,0.56079
10.7344,-0.21318,0.19183,0.54745
10.7446,-0.20309,0.09700,0.50162
10.7589,-0.16628,-0.03487,0.45474
10.7715,-0.16631,-0.14964,0.39526
10.7909,-0.21550,-0.17853,0.28670
10.7911,-0.25540,-0.11081,0.18141
10.7982,-0.29315,-0.00546,0.12297
10.8080,-0.30952,0.06976,0.10016
10.8183,-0.29207,0.06015,0.07829
10.8291,-0.25905,-0.03642,0.03613
10.8386,-0.26581,-0.16907,-0.01241
10.8492,-0.31859,-0.33455,-0.07162
10.8593,-0.35658,-0.49422,-0.14096
10.8693,-0.34946,-0.58411,-0.20282
10.8784,-0.31067,-0.61125,-0.21086
10.8892,-0.25970,-0.58734,-0.19432
10.9050,-0.22130,-0.52780,-0.21364
10.9078,-0.19888,-0.46501,-0.26851
10.9305,-0.20880,-0.45996,-0.32635
10.9306,-0.27803,-0.53496,-0.39650
10.9371,-0.35718,-0.65651,-0.46516
10.9477,-0.44305,-0.79192,-0.55481
10.9570,-0.47588,-0.84540,-0.61351
10.9676,-0.46828,-0.77330,-0.63130
10.9776,-0.46623,-0.66411,-0.64990
10.9881,-0.45854,-0.59300,-0.68604
10.9970,-0.45169,-0.53160,-0.73982
11.0060,-0.44742,-0.45433,-0.83278
11.0162,-0.44518,-0.41684,-0.91898
11.0301,-0.46205,-0.44681,-0.96739
11.0374,-0.47696,-0.54001,-0.99524
11.0590,-0.43417,-0.62668,-1.00095
11.0594,-0.35129,-0.62596,-1.00075
11.0662,-0.28947,-0.56412,-1.01183
11.0748,-0.28050,-0.48685,-1.03271
11.0858,-0.32234,-0.40680,-1.06956
11.0955,-0.38290,-0.33054,-1.12201
11.1056,-0.43921,-0.28839,-1.17462
11.1161,-0.49367,-0.29529,-1.19952
11.1249,-0.49785,-0.27362,-1.20653
11.1347,-0.43152,-0.24904,-1.19707
11.1450,-0.36751,-0.26347,-1.19368
11.1554,-0.33705,-0.27519,-1.18657
11.1697,-0.35394,-0.29222,-1.17671
11.1751,-0.40396,-0.31033,-1.17557
11.1841,-0.40428,-0.27541,-1.18439
11.1940,-0.39621,-0.26180,-1.18234
11.2049,-0.42606,-0.26576,-1.18355
11.2149,-0.45497,-0.22812,-1.16437
11.2247,-0.46461,-0.19170,-1.12665
11.2346,-0.44226,-0.16353,-1.08321
11.2450,-0.38837,-0.15422,-1.04691
11.2551,-0.34138,-0.21198,-1.02061
11.2646,-0.31653,-0.31641,-1.01935
11.2737,-0.28151,-0.38898,-1.02385
11.2848,-0.26903,-0.42113,-1.02576
11.2941,-0.28584,-0.35895,-1.03162
11.3093,-0.32518,-0.27840,-1.03754
11.3147,-0.37512,-0.18951,-1.05667
11.3245,-0.41988,-0.08914,-1.05725
11.3342,-0.44339,-0.02663,-1.02895
11.3428,-0.43253,-0.05701,-0.99107
11.3524,-0.40231,-0.17171,-0.95924
11.3623,-0.37103,-0.29956,-0.92725
11.3728,-0.34032,-0.33948,-0.90987
11.3831,-0.31497,-0.31433,-0.90111
11.3927,-0.29494,-0.29977,-0.87724
11.4024,-0.24516,-0.29558,-0.84499
11.4130,-0.15919,-0.26924,-0.82057
11.4264,-0.08344,-0.17900,-0.77696
11.4421,-0.11131,-0.09807,-0.74129
11.4470,-0.16995,-0.02858,-0.70659
11.4564,-0.22064,-0.01529,-0.68512
11.4657,-0.21510,-0.10851,-0.67122
11.4758,-0.14136,-0.23517,-0.64568
11.4861,-0.05859,-0.29544,-0.60468
11.4968,-0.00775,-0.20093,-0.59807
11.5064,-0.01620,-0.00119,-0.58258
11.5162,-0.12553,0.21204,-0.55371
11.5260,-0.25334,0.38516,-0.52547
11.5421,-0.35048,0.42409,-0.48233
11.5654,-0.36787,0.29114,-0.44138
11.5654,-0.29936,0.10695,-0.41328
11.5699,-0.23834,-0.04832,-0.35605
11.5808,-0.24539,-0.08043,-0.30745
11.5892,-0.28120,-0.01164,-0.27904
11.5990,-0.32207,0.04366,-0.32556
11.6100,-0.31729,0.12627,-0.42087
11.6200,-0.26540,0.25203,-0.49803
11.6300,-0.23105,0.33397,-0.46129
11.6404,-0.22739,0.32333,-0.27452
11.6505,-0.18214,0.19609,-0.08159
11.6607,-0.05907,0.02173,0.03477
11.6699,0.09547,-0.04453,0.10107
11.6855,0.22173,-0.04210,0.11423
11.6887,0.24672,-0.03212,0.10538
11.6982,0.16505,-0.05542,0.11572
11.7077,0.00899,-0.00221,0.16051
11.7177,-0.17409,0.17601,0.24191
11.7286,-0.34268,0.34380,0.28110
11.7385,-0.41722,0.46606,0.28680
11.7479,-0.44232,0.50099,0.30881
11.7582,-0.45258,0.45338,0.34036
11.7682,-0.42325,0.39178,0.42125
11.7784,-0.36121,0.28311,0.49579
11.7865,-0.27536,0.20703,0.54578
11.8000,-0.21599,0.24988,0.55928
11.8088,-0.21700,0.35892,0.55473
11.8163,-0.26485,0.45650,0.53696
11.8264,-0.30292,0.52385,0.50726
11.8361,-0.32794,0.56305,0.47823
11.8466,-0.37466,0.60931,0.45358
11.8562,-0.45041,0.66348,0.49475
11.8666,-0.51926,0.63664,0.61745
11.8760,-0.50656,0.52963,0.74182
11.8864,-0.33626,0.41963,0.79306
11.8968,-0.08742,0.36588,0.81105
11.9061,0.10587,0.34361,0.78728
11.9162,0.19098,0.39056,0.77849
11.9258,0.12569,0.48170,0.75197
11.9414,0.00589,0.62125,0.68987
11.9473,-0.12714,0.78215,0.66083
11.9553,-0.25471,0.88879,0.68039
11.9652,-0.31226,0.85469,0.74347
11.9750,-0.24310,0.70248,0.81650
11.9851,-0.12186,0.50092,0.85432
11.9951,-0.00171,0.38716,0.86162
12.0053,0.08289,0.41779,0.88187
12.0148,0.10947,0.48692,0.89651
12.0256,0.11906,0.53625,0.85512
12.0350,0.10884,0.58873,0.80777
12.0447,0.03815,0.65846,0.77582
12.0540,-0.05360,0.69536,0.78522
12.0705,-0.10281,0.66710,0.80872
12.0744,-0.07988,0.57353,0.82962
12.0840,-0.00583,0.42087,0.83842
12.0931,0.09569,0.30150,0.82439
12.1035,0.19539,0.27292,0.82222
12.1138,0.25201,0.28676,0.81563
12.1239,0.23318,0.30096,0.80679
12.1352,0.16621,0.25339,0.72330
12.1443,0.07506,0.24419,0.62744
12.1527,-0.08118,0.25499,0.58269
12.1624,-0.22238,0.20232,0.61528
12.1726,-0.24495,0.07034,0.67015
12.1836,-0.14114,-0.09622,0.69168
12.1940,-0.00970,-0.13472,0.66597
12.2110,0.05101,-0.03369,0.62622
12.2137,0.00146,0.11937,0.59209
12.2228,-0.09035,0.25459,0.59779
12.2327,-0.12711,0.25243,0.57997
12.2423,-0.04326,0.10600,0.52200
12.2531,0.09677,-0.10439,0.49269
12.2630,0.23981,-0.27629,0.47318
12.2727,0.34006,-0.34204,0.45000
12.2830,0.38423,-0.28531,0.43275
12.2913,0.36967,-0.17961,0.40282
12.3011,0.31479,-0.06410,0.37883
12.3110,0.20808,0.05818,0.34875
12.3289,0.10089,0.12732,0.28088
